epoch,dice_metric,loss,mean_IOU_gpu,val_dice_metric,val_loss,val_mean_IOU_gpu
0,0.11061804,1.8706746498743694,0.05948264,0.0,1.8821009993553162,0.0
1,0.010966961,1.8810535019094294,0.00555202,0.0,1.8043017625808715,0.0
2,0.00032030547,1.7599727878666886,0.00016043425,0.0,1.7077612161636353,0.0
3,0.0002565604,1.7272631194856432,0.00012848689,0.0,1.5741131901741028,0.0
4,0.057162404,1.4963466844173392,0.03088005,0.08412475138902664,1.3058757305145263,0.04564783722162247
5,0.2969979,1.236841406485047,0.18470909,0.1789342164993286,1.015648853778839,0.10216882079839706
6,0.42181504,1.0076404677497015,0.29069877,0.3909939229488373,0.7415966719388962,0.25379884243011475
7,0.49857175,0.7478832263838161,0.3568839,0.38953879475593567,0.743666610121727,0.2530682384967804
8,0.4548844,0.9238294147782855,0.32789293,0.482753187417984,0.6288796991109848,0.33543291687965393
9,0.49164993,0.8091463755176524,0.363188,0.5779361724853516,0.49100996255874635,0.42559900879859924
10,0.47355267,0.8030108392539651,0.34299675,0.26121312379837036,1.0056301772594451,0.15891261398792267
11,0.48279968,0.7897259299502228,0.3512275,0.2066957652568817,1.1140016555786132,0.12198430299758911
12,0.49050283,0.8442664557334149,0.36256447,0.5025036931037903,0.5862925410270691,0.35323622822761536
13,0.5381085,0.6597156900950153,0.4035097,0.6137922406196594,0.42169763147830963,0.4622867703437805
14,0.53273726,0.703498210419308,0.39910668,0.5738965272903442,0.4766700088977814,0.42333897948265076
15,0.57555354,0.5620118327664606,0.4349983,0.03183155134320259,1.5618122458457946,0.017181286588311195
16,0.59372884,0.627237101997992,0.46342483,0.6125459671020508,0.40236026495695115,0.4580293297767639
17,0.5951451,0.6010696967743864,0.4642533,0.0,2.178698790073395,0.0
18,0.6060152,0.5874596737099417,0.47217703,0.7859084606170654,0.24124611914157867,0.6580491662025452
19,0.5950061,0.586714978696722,0.46376443,0.0,2.51030513048172,0.0
20,0.66966933,0.4409562385443485,0.5386076,0.019997820258140564,2.113650906085968,0.010779334232211113
21,0.62510747,0.5227220624384253,0.49652556,0.13142481446266174,1.1391082614660264,0.08538061380386353
22,0.65687174,0.4399325643675496,0.5220723,0.07231675833463669,1.9137616455554962,0.04434670880436897
23,0.63956356,0.4785282620125347,0.51075596,0.7806527018547058,0.2178029827773571,0.6555103063583374
24,0.6950146,0.3605952389312513,0.561417,0.3760143220424652,0.7916674241423607,0.26577579975128174
25,0.7092749,0.353355360076283,0.5822889,0.5582864880561829,0.4468137428164482,0.4316898286342621
26,0.6814159,0.39378161773537146,0.5450179,0.2642706334590912,1.0791309416294097,0.18060573935508728
27,0.708309,0.3682924128993593,0.57989585,0.15110640227794647,1.4698564022779466,0.09866437315940857
28,0.6625877,0.4156152242512414,0.5313557,0.42923760414123535,0.6512212619185448,0.30949339270591736
29,0.7168258,0.34001443738287146,0.591647,0.35481271147727966,0.782643486559391,0.24967558681964874
30,0.6628338,0.41608954981119944,0.53122777,0.24377182126045227,0.9366302147507668,0.16530820727348328
31,0.7060055,0.33127962037770436,0.5742012,0.7482980489730835,0.25739558339118956,0.6211333870887756
32,0.6779716,0.41180820875998697,0.5445653,0.41648682951927185,0.6178563356399536,0.290883868932724
33,0.7404543,0.27921267681651646,0.60849994,0.7487702965736389,0.24558611512184142,0.6045875549316406
34,0.7492887,0.276370195954135,0.6196505,0.47068673372268677,0.5529907628893852,0.34513768553733826
35,0.7426462,0.2746107910167087,0.61440724,0.7909826040267944,0.19835749343037606,0.66249680519104
36,0.7156695,0.3333297457658883,0.5869267,0.6179076433181763,0.3569719076156616,0.4687259793281555
37,0.6838048,0.3397839115274073,0.5480752,0.7373751997947693,0.24792565256357194,0.5934313535690308
38,0.75224996,0.25474811631320704,0.62359655,0.6786146759986877,0.30732912868261336,0.5284146070480347
39,0.72665876,0.271657706887433,0.59139055,0.7893505096435547,0.20135922729969025,0.6607222557067871
40,0.735764,0.27751658924601297,0.60772264,0.48965558409690857,0.6004608854651451,0.37757131457328796
41,0.73258895,0.28422249808455957,0.603141,0.7550126314163208,0.22895807176828384,0.6172434091567993
42,0.7626301,0.23729751868681473,0.6325394,0.6768404245376587,0.31773414462804794,0.5281070470809937
43,0.745078,0.2570606790708773,0.61508924,0.5549734234809875,0.48805568367242813,0.42628517746925354
44,0.71411943,0.30233520758573457,0.57761794,0.8007229566574097,0.18792011737823486,0.6817241907119751
45,0.76179844,0.2389248844349023,0.634837,0.7621763944625854,0.21582166478037834,0.6247681975364685
46,0.71963537,0.2920954909288522,0.5895418,0.4465864300727844,0.8092548534274101,0.3446440100669861
47,0.776113,0.22146976374164976,0.6506744,0.789540708065033,0.19529425278306006,0.660431981086731
48,0.71298724,0.32299454901555574,0.5787536,0.7590991258621216,0.21823426708579063,0.6468870043754578
49,0.71643496,0.3452701827116085,0.5973083,0.7907396554946899,0.19527372643351554,0.6596083045005798
50,0.70943904,0.3189479774898953,0.5786997,0.6957205533981323,0.28073869943618773,0.5466705560684204
51,0.7474762,0.266526727814867,0.62196136,0.7620449066162109,0.21703530773520469,0.6266498565673828
52,0.781668,0.21225572046306398,0.65677994,0.7575647234916687,0.22870687022805214,0.6181542277336121
53,0.8059696,0.17844720320268112,0.68471396,0.7498027086257935,0.23423218503594398,0.6083179116249084
54,0.7461287,0.28798397457358815,0.62218064,0.6151331663131714,0.40211140736937523,0.479778528213501
55,0.76755756,0.2283589735702433,0.6416539,0.7463353872299194,0.22872042208909987,0.6029256582260132
56,0.7545306,0.2523482730141794,0.62713563,0.792669415473938,0.19442181289196014,0.6728235483169556
57,0.79962605,0.19172018928208737,0.67928964,0.8064211010932922,0.17061105594038964,0.6817860007286072
58,0.7538018,0.2467409350128487,0.627744,0.7569395303726196,0.22046752274036407,0.6158179640769958
59,0.7728053,0.22241482992816453,0.6506448,0.8296629190444946,0.15434406474232673,0.7179626226425171
60,0.7503839,0.2467458877674859,0.6254338,0.8316284418106079,0.16517264917492866,0.7215226888656616
61,0.78970045,0.20178161113701684,0.668778,0.7743849754333496,0.2074461191892624,0.6355255246162415
62,0.7853213,0.2079059410877902,0.66117024,0.7848127484321594,0.19068059027194978,0.6501625776290894
63,0.76458424,0.2479494825908632,0.6352445,0.8063167333602905,0.17328575998544693,0.6854757070541382
64,0.762436,0.24714081839780616,0.63424724,0.8138092756271362,0.16725652068853378,0.6979395747184753
65,0.79958636,0.19139010854291194,0.68128496,0.6556715369224548,0.3437581919133663,0.512576699256897
66,0.7659109,0.23728750996065862,0.6423647,0.7414557337760925,0.23244290202856063,0.5972515940666199
67,0.75498515,0.2419643510095399,0.63095254,0.8175367116928101,0.1671663150191307,0.7042209506034851
68,0.782298,0.20690587561840962,0.6586942,0.810211181640625,0.1773234412074089,0.6958857774734497
69,0.7411821,0.2738708762282675,0.6166921,0.7998490333557129,0.18027146831154822,0.671625018119812
