epoch,dice_metric,loss,mean_IOU_gpu,val_dice_metric,val_loss,val_mean_IOU_gpu
0,0.1291741,0.8372511887791181,0.06923099,0.0006194831221364439,0.8026115000247955,0.00031023420160636306
1,0.19084692,0.802867717815168,0.106084764,0.011109997518360615,0.8004280030727386,0.005628062877804041
2,0.25455958,0.8044366734196441,0.14727195,0.475219190120697,0.7981712222099304,0.31940630078315735
3,0.3136818,0.800619702748578,0.18856281,0.597422182559967,0.7953154146671295,0.4346890449523926
4,0.34736001,0.818882896442606,0.21430187,0.60706627368927,0.7917661964893341,0.4447605013847351
5,0.3779109,0.817145484866518,0.23787859,0.6091651916503906,0.7872329950332642,0.4470176100730896
6,0.4176512,0.8032262361410892,0.27117193,0.6119873523712158,0.7818484008312225,0.4499766230583191
7,0.45405897,0.8020430285521228,0.30481842,0.604377031326294,0.7754175066947937,0.4416563808917999
8,0.4897562,0.7740802433755662,0.3373963,0.5950331687927246,0.7675262987613678,0.4318668842315674
9,0.49062082,0.8036002871966121,0.34233814,0.5936495065689087,0.7568807899951935,0.4304085373878479
10,0.48842397,0.7909210444700838,0.34215832,0.5875792503356934,0.7438863217830658,0.42406266927719116
11,0.49106398,0.7648866321101333,0.34411538,0.5800762176513672,0.7269908785820007,0.416659414768219
12,0.48586783,0.7450070320957839,0.33937886,0.5759710669517517,0.7061182856559753,0.4129185080528259
13,0.49563256,0.7107073562313811,0.34794405,0.5796740651130676,0.6799469590187073,0.41668981313705444
14,0.48293054,0.7004522608988213,0.33641827,0.6040756702423096,0.6513392627239227,0.44155189394950867
15,0.50074524,0.6923491668821585,0.35565203,0.6237741708755493,0.6191014051437378,0.46307504177093506
16,0.52017194,0.6621227303538659,0.37301803,0.6283430457115173,0.587303876876831,0.46838632225990295
17,0.52775645,0.6479217187322751,0.38127303,0.6152321696281433,0.5607888698577881,0.45422670245170593
18,0.5593557,0.589705785717627,0.40846932,0.5940130949020386,0.5326651930809021,0.43270882964134216
19,0.56902313,0.552894681993157,0.4184505,0.5228245258331299,0.5438657999038696,0.36445578932762146
20,0.5823287,0.5103377693831318,0.43047157,0.4552870988845825,0.5771132409572601,0.3043910562992096
21,0.6020919,0.4579323373659693,0.448551,0.32261407375335693,0.7145117521286011,0.20082297921180725
22,0.64208615,0.39728671538107324,0.49227795,0.01833554543554783,1.0388420224189758,0.009584177285432816
23,0.65364057,0.37485449949298244,0.5052552,0.0,1.6432061791419983,0.0
24,0.6761882,0.34633499368874715,0.53282934,0.0,2.1427353620529175,0.0
25,0.6948965,0.30978879708834367,0.5513964,0.0,2.364031195640564,0.0
26,0.6971628,0.30681178726331154,0.5571721,0.0,2.528550148010254,0.0
27,0.7142132,0.28527022792835427,0.5747908,0.0,2.673521041870117,0.0
28,0.7155375,0.2833897921473089,0.57961625,0.0,2.804081082344055,0.0
29,0.70845854,0.28831023098242403,0.57157326,0.0,2.8594058752059937,0.0
30,0.7298516,0.2711802740590741,0.5976863,0.0,2.954712152481079,0.0
