epoch,dice_metric,loss,mean_IOU_gpu,val_dice_metric,val_loss,val_mean_IOU_gpu
0,0.5259788,0.6982159692831714,0.37209627,0.6829553246498108,0.6472160041332244,0.5364722609519958
1,0.4971971,0.7475129513427464,0.3511422,0.7726937532424927,0.632547926902771,0.6410583853721619
2,0.5550572,0.6833031186551759,0.40367863,0.7714082598686218,0.6115897953510284,0.636864960193634
3,0.6076074,0.6055690224724587,0.4562758,0.6160653829574585,0.59662044942379,0.46056294441223145
4,0.6197192,0.630090472674129,0.47481117,0.0,0.6529153943061828,0.0
5,0.66598856,0.5182705161848453,0.51972204,0.0,0.7904234230518341,0.0
6,0.7194527,0.401650959494138,0.5817442,0.0,0.9776159465312958,0.0
7,0.7182381,0.38558538544057597,0.5836847,0.0,1.2475238919258118,0.0
8,0.6941654,0.396943148639467,0.5596923,0.0,1.4697078466415405,0.0
9,0.72681487,0.3177922455349354,0.59754723,0.0,1.6954870581626893,0.0
10,0.63255197,0.4289135081749974,0.49327666,0.0,1.7242215991020202,0.0
11,0.72766376,0.3019838682705104,0.59513456,0.0,1.8784603953361512,0.0
12,0.7309502,0.29332988814573097,0.6019204,0.0,2.0246694564819334,0.0
13,0.75500524,0.27388715939690367,0.63241243,0.0,2.1656452417373657,0.0
14,0.7133553,0.31301931513830866,0.5840093,0.0,2.2289259910583494,0.0
15,0.7344563,0.292292893158667,0.6078225,0.0,2.263854503631592,0.0
16,0.741781,0.27699441458992285,0.61729807,0.0,2.286874294281006,0.0
17,0.7847398,0.21759242835369977,0.66442865,0.0,2.414172315597534,0.0
18,0.70193166,0.33506140884275387,0.57331485,0.0,2.3719257593154905,0.0
19,0.7393878,0.2845553035537402,0.61481655,0.0,2.4298164367675783,0.0
20,0.73224646,0.2896676310385116,0.60139555,0.0,2.4110767364501955,0.0
21,0.70620245,0.32616003482329725,0.57403105,0.0,2.3196974992752075,0.0
22,0.77316064,0.2392699456199853,0.65247065,0.0,2.5005999565124513,0.0
23,0.7688184,0.23953581146068043,0.6446197,0.0,2.533191704750061,0.0
24,0.7560296,0.26884099336886647,0.6367559,0.0,2.57560658454895,0.0
25,0.7654229,0.2459318841421845,0.64577436,0.0,2.458873724937439,0.0
26,0.7657016,0.23949188140757155,0.6414231,0.0,2.5552953243255616,0.0
27,0.78858894,0.21834852230368237,0.6712647,0.0,2.6023814916610717,0.0
28,0.76480806,0.24959351558877965,0.64283603,0.0,1.93416109085083,0.0
29,0.74505305,0.28261884640563617,0.62145215,0.0,2.118064486980438,0.0
30,0.7690771,0.24647642442523832,0.6462841,0.0,2.454322004318237,0.0
31,0.77843004,0.2289254597265913,0.6586083,0.0,1.7600837230682373,0.0
32,0.7884913,0.22611124128705323,0.67471594,0.0,2.5581629037857057,0.0
33,0.76185644,0.24289334452513492,0.63563526,0.0,1.8721320748329162,0.0
34,0.78365797,0.22043939694912748,0.6663514,0.0,2.1774442553520204,0.0
35,0.77633315,0.24632577786240914,0.6624379,0.0,1.4607690095901489,0.0
36,0.7800687,0.2232170741290155,0.6576352,0.0,1.9765002846717834,0.0
37,0.79181033,0.21677493240044574,0.6775908,0.0,1.9900146126747131,0.0
38,0.755361,0.2569571723691141,0.62970954,0.0,1.2745766341686249,0.0
39,0.76454157,0.23666882481087337,0.63747793,0.0,2.1929133892059327,0.0
40,0.78211915,0.22213731803978332,0.6617229,0.0037482320331037045,1.0582236707210542,0.0019099100027233362
41,0.8113485,0.19174304164268755,0.7027865,0.23354217410087585,0.7668700605630875,0.14110617339611053
42,0.7838511,0.21253767425213196,0.66156423,0.6807838678359985,0.3299303621053696,0.5381470918655396
43,0.80347234,0.19384591766830647,0.6896725,0.0,1.0869420289993286,0.0
44,0.7679141,0.2341294547900407,0.64319944,0.0,1.5365906834602356,0.0
45,0.8019114,0.19751863561645902,0.6879961,0.0,1.4885958790779115,0.0
46,0.7892072,0.21407282232034086,0.67295295,0.042152225971221924,0.7407953232526779,0.022543296217918396
47,0.76838815,0.23649234870317007,0.64804727,0.1325571984052658,0.698313757777214,0.07541382312774658
48,0.7726778,0.2346479854348934,0.65201825,0.0,1.4389711260795592,0.0
49,0.80091953,0.19448904218998822,0.68508774,0.0,0.8156988024711609,0.0
50,0.8023544,0.19153127744041307,0.6847031,0.0,0.8868654072284698,0.0
51,0.77824193,0.22197586053399124,0.65694004,0.0,0.7985859453678131,0.0
52,0.8161169,0.17712279251127533,0.7073254,0.2612852156162262,0.5189656525850296,0.16356489062309265
53,0.8055853,0.18365037806256854,0.6892501,0.2066800892353058,0.5622142225503921,0.12568892538547516
54,0.7925851,0.1970636597034907,0.6717675,0.0,0.8670103788375855,0.0
55,0.79177094,0.20970551970631185,0.6751477,0.7883653044700623,0.22855255976319314,0.6665603518486023
56,0.7557296,0.24302036966187784,0.626727,0.29671865701675415,0.47490793764591216,0.1912459284067154
57,0.8007357,0.1940280698014028,0.6848313,0.007136449217796326,0.6759934008121491,0.003692402271553874
58,0.78844196,0.20609091079295283,0.667771,0.44741004705429077,0.4259190112352371,0.31459492444992065
59,0.7894172,0.20168279419944743,0.667056,0.035786040127277374,0.6108629465103149,0.019322004169225693
60,0.7972535,0.1884926480401044,0.6750756,0.6517819762229919,0.3192092850804329,0.5134295225143433
61,0.7953577,0.1987387705782447,0.67699546,0.0,0.8463775992393494,0.0
62,0.80423576,0.1895297517379125,0.6900561,0.7379273176193237,0.2761461779475212,0.607286810874939
63,0.80906725,0.1752480978541302,0.6912364,0.0,0.7755246698856354,0.0
64,0.7796176,0.21650025929615954,0.65782684,0.15886422991752625,0.4637962460517883,0.09475457668304443
65,0.799559,0.1817140346298916,0.67740554,0.5031573176383972,0.36935540437698366,0.3685675263404846
66,0.78391075,0.2062668033847303,0.66062146,0.0,0.5949134528636932,0.0
67,0.80406487,0.17950411761800447,0.6842012,0.0,1.0788454353809356,0.0
68,0.8048732,0.1919627468844857,0.6922649,0.5292108058929443,0.36869233548641206,0.39821118116378784
69,0.8103138,0.18008510997951632,0.69662076,0.0,0.8045894205570221,0.0
70,0.78317714,0.2098159153353084,0.66017854,0.0,1.5567343473434447,0.0
71,0.794668,0.19653651919780354,0.67553467,0.030435293912887573,0.5342615157365799,0.016853367909789085
72,0.808606,0.18283509831837932,0.69473875,0.0,0.6403664857149124,0.0
73,0.7999943,0.18401527784840024,0.67999303,0.6458157300949097,0.32049172818660737,0.5108819007873535
74,0.79214084,0.19790807870602367,0.6732319,0.5695859789848328,0.346721950173378,0.43092232942581177
75,0.79671353,0.19110485143733746,0.6796676,0.0,0.8413947999477387,0.0
76,0.7923995,0.20153164498583234,0.6757705,0.31586754322052,0.43822588622570036,0.21379563212394714
77,0.7784889,0.20566149556426086,0.64944375,0.0,0.6917323917150497,0.0
78,0.7914894,0.19950369944927668,0.67147636,0.0,0.8648715317249298,0.0
79,0.7901903,0.19753124549834414,0.6677406,0.8349442481994629,0.21630753874778746,0.7232202291488647
80,0.8148614,0.16422440115400036,0.6993083,0.8147202730178833,0.23036447763442994,0.7018791437149048
81,0.81898016,0.1625478235684862,0.70556194,0.060882262885570526,0.5496665000915527,0.03401382640004158
82,0.8163578,0.1640755379139775,0.7004571,0.5562511086463928,0.3488834470510483,0.4211856424808502
83,0.79617566,0.19460336517806004,0.67869014,0.10112342983484268,0.5182057172060013,0.0584251768887043
84,0.818582,0.16032387805406492,0.7041133,0.3519730865955353,0.43668968677520753,0.2465810328722
85,0.79419744,0.19168291180723845,0.6743875,0.7491453886032104,0.2727440133690834,0.6192164421081543
86,0.8050484,0.1791141474563064,0.68779963,0.0012109919916838408,0.6184353083372116,0.0006091846153140068
87,0.8257033,0.15552650343137558,0.71491194,0.7762290239334106,0.2505928486585617,0.6531410813331604
88,0.82297534,0.16199746479590735,0.7119299,0.42333245277404785,0.41458080112934115,0.31341034173965454
89,0.80551535,0.1759114321885687,0.68827325,0.283176988363266,0.47166227400302885,0.1908760517835617
90,0.8035473,0.18280530480122326,0.6855889,0.0,0.8060918986797333,0.0
91,0.7983283,0.19117104378764074,0.67965907,0.0444553978741169,0.5674476027488708,0.024873053655028343
92,0.7905445,0.19999121159616143,0.6691477,0.0,0.7769444704055786,0.0
93,0.79166114,0.1963265331631357,0.67049223,0.0,0.8115649044513702,0.0
94,0.82606876,0.15851388465274463,0.71739495,0.15888133645057678,0.5370659500360488,0.09826693683862686
95,0.807001,0.182432796994243,0.692418,0.0,0.9145150005817413,0.0
96,0.8121055,0.17030554242206342,0.6966211,0.0,0.7496092081069946,0.0
97,0.8031651,0.1909630916109591,0.68879247,0.8078738451004028,0.2257888861000538,0.6942962408065796
98,0.7880271,0.20753411685276513,0.6693721,0.0,0.7040085464715957,0.0
99,0.81471694,0.16480030819322122,0.69995934,0.5530479550361633,0.3454293757677078,0.4244782328605652
100,0.8176449,0.1631148039843097,0.7032625,0.7050597667694092,0.2836034417152405,0.5706933736801147
101,0.8122192,0.16685429117595307,0.69543767,0.17127475142478943,0.555189847946167,0.10749538242816925
102,0.8143832,0.16955400104022988,0.700238,0.0,0.8185364961624145,0.0
103,0.8281998,0.1494274516825122,0.7157282,0.0,0.744154542684555,0.0
