epoch,dice_metric,loss,mean_IOU_gpu
76,0.95222545,0.036684439000156194,0.909316
77,0.9565269,0.03318235530245184,0.9170958
78,0.96063083,0.02976785601126124,0.9245369
79,0.9549837,0.03426380421627651,0.9141771
80,0.9581878,0.031773256834107214,0.9201861
81,0.9559842,0.033355751328847626,0.9163059
82,0.95311904,0.03594183935924913,0.9109687
83,0.957655,0.032130172852464396,0.91916084
84,0.9556105,0.033652628762553434,0.9154231
85,0.9567194,0.0327169301947861,0.91738635
86,0.9583598,0.031246464567804576,0.92031366
87,0.9556398,0.033812742040614886,0.91565406
88,0.9523255,0.03656536147863877,0.909597
89,0.95507365,0.034446257326488545,0.9145568
90,0.9572877,0.03234585607894743,0.9184622
91,0.95511997,0.03414008553807783,0.91463375
92,0.95836395,0.031801620517114194,0.92039984
93,0.95739436,0.032601740079546214,0.91878265
94,0.957538,0.032201953853170075,0.9188408
95,0.95750684,0.032151514288000387,0.918724
96,0.95597446,0.03404575720843342,0.9164137
97,0.9568148,0.03276929301633076,0.9176831
98,0.9600949,0.03017084337206501,0.92350304
99,0.95593596,0.03376136547086215,0.91620445
100,0.9560156,0.03349435307800469,0.91613674
101,0.9579442,0.03188649527352266,0.919614
102,0.9556648,0.03352097591215914,0.9154778
103,0.9576672,0.03234738615727184,0.91920596
104,0.95729804,0.032145425921889265,0.9185223
105,0.96046394,0.02976211573401786,0.92419016
106,0.9562512,0.03306193577332629,0.9166726
107,0.9606253,0.029694536870176143,0.92450607
108,0.95704263,0.03256341871438605,0.91811794
109,0.9584245,0.03186582640340232,0.92046386
110,0.95836675,0.031376885306654556,0.92040616
111,0.958819,0.03093468268975766,0.92122567
112,0.95762223,0.03202227360070354,0.919074
113,0.9569437,0.03253276338518569,0.91782856
114,0.9563411,0.03352955201960573,0.91681087
115,0.95783675,0.032074792432890395,0.9194856
116,0.958877,0.030821555529278937,0.92144036
117,0.96052885,0.02966515261755146,0.92430145
118,0.9592899,0.030733224230282234,0.92203486
119,0.9585922,0.03141397314917559,0.9208434
120,0.9587475,0.03107481658684485,0.9211612
121,0.9587352,0.03102922872310937,0.9210344
122,0.9584098,0.03170224082552724,0.9205966
123,0.9577442,0.03230055451694161,0.9197535
124,0.9580848,0.03216627655042843,0.92044944
125,0.9586776,0.031004355834665324,0.9210333
126,0.95875466,0.03129280811044002,0.92116016
127,0.9602693,0.030078533265476274,0.9240079
128,0.96154284,0.02892952628734738,0.92625165
129,0.95913494,0.03095519400643881,0.9217929
130,0.95848066,0.03145281974263866,0.92073786
131,0.9595138,0.03047873518156885,0.9225156
132,0.95882493,0.03110019935088025,0.92131704
133,0.9610062,0.029549375740867672,0.92522556
134,0.9595473,0.03071432523053102,0.9227088
135,0.9588791,0.030894120139154522,0.9214006
136,0.9595356,0.030674668226503964,0.92252743
137,0.9574135,0.03292177633542304,0.9188811
138,0.96097255,0.029228210919583688,0.9251361
139,0.95967126,0.03056816826339322,0.92284346
140,0.9591935,0.03142889883519724,0.9223655
141,0.9587938,0.03118951532124269,0.9212215
142,0.9599042,0.03014186890137316,0.92320466
143,0.9566784,0.03294918162164965,0.9173886
144,0.9605611,0.029485491000943713,0.92441636
145,0.95644546,0.033026006938231114,0.9169738
146,0.95937026,0.03081163741422422,0.9222441
147,0.95673835,0.03297643962720729,0.9176742
148,0.96049845,0.03011726551322323,0.924402
149,0.95856416,0.031041130668135606,0.92073345
150,0.9607839,0.02954086902165654,0.92485726
151,0.95885205,0.031362731536530485,0.9213935
152,0.96067464,0.030016270089856904,0.9246456
153,0.95925593,0.030798095551253568,0.92200154
154,0.95864534,0.03180217199178055,0.921231
155,0.9606487,0.029318202136441915,0.9245163
156,0.95929897,0.030811911919201265,0.92210734
157,0.9585059,0.031456499511018546,0.9207505
158,0.9604042,0.029846174284966304,0.92418426
159,0.95790815,0.031684119837603185,0.91954595
160,0.9598242,0.03031501703604002,0.9230442
161,0.9599836,0.029982899372099026,0.92337036
162,0.9608413,0.02974106085420859,0.9249034
163,0.9600169,0.030001082184790362,0.923429
164,0.95719486,0.032688917940237906,0.9183866
165,0.9603419,0.03030387997965921,0.9240513
166,0.95986444,0.030329716570600115,0.92320085
167,0.95885473,0.0313794312039108,0.9213181
168,0.9588058,0.031195217028561265,0.92121816
169,0.96216166,0.0285421461619512,0.92728734
170,0.9633811,0.027554393905882883,0.929603
171,0.9588383,0.031061391600153664,0.9213969
172,0.95964104,0.03050235114201452,0.9228568
173,0.9610606,0.02953630776116342,0.9254802
174,0.95751077,0.03265860303295682,0.9193505
175,0.9598594,0.03052437359072042,0.9231655
176,0.9617618,0.029046957202330984,0.9266057
177,0.961813,0.028842093517081908,0.92674905
178,0.9637959,0.02718170950509081,0.93035567
179,0.96291405,0.02805280930014572,0.9288817
180,0.96075565,0.029644658647929176,0.9248499
181,0.96212775,0.02868858411569487,0.92745155
182,0.96362245,0.027216791372859116,0.93005824
183,0.9603484,0.029828134623139796,0.9239814
184,0.9626189,0.027980251745744186,0.9281737
185,0.96251416,0.02799431396403698,0.9279977
186,0.96221113,0.028445366130332755,0.9274839
187,0.9610874,0.029416642368140847,0.92544496
188,0.9641579,0.02684338006068661,0.93102455
189,0.9625184,0.028083702163639094,0.9279786
190,0.9602092,0.02998623973454791,0.9237244
191,0.9610774,0.029342334472922362,0.9254201
192,0.9615783,0.028997736870113647,0.9265291
193,0.95908755,0.031081814507041314,0.9217826
194,0.95860034,0.03141055123485399,0.9209229
195,0.96164834,0.029132513771529752,0.92667
196,0.96058136,0.02983686553709435,0.92445654
197,0.95906377,0.03074778224144018,0.92169666
198,0.9598571,0.030248691309055293,0.92322934
199,0.96133906,0.0291409788164075,0.92584854
200,0.95883787,0.030901011738060702,0.921336
201,0.9590606,0.030736488976863898,0.92164165
202,0.9625776,0.02802867739640101,0.9281752
203,0.9604068,0.02994423189360385,0.9242055
204,0.9603046,0.029939460935014667,0.9239736
205,0.9606511,0.029917323491489043,0.9246143
206,0.96138346,0.029182723177728628,0.9258857
207,0.96185243,0.028919278220696884,0.92691094
208,0.96124285,0.02924087449832998,0.9256549
209,0.960988,0.029330779685441292,0.9251811
210,0.9594321,0.030850830676052907,0.9224491
211,0.9624496,0.027948593720793724,0.92783487
212,0.9618035,0.028760859705131463,0.926721
213,0.96181875,0.028980181044475598,0.92673594
214,0.96334094,0.02749081085802931,0.9294828
215,0.9624993,0.028351950656735535,0.9281668
216,0.96309286,0.027875900362627676,0.9291425
217,0.96341497,0.027474834809474873,0.9296551
218,0.9617127,0.029303336356098605,0.9266878
219,0.96110666,0.029492117558615378,0.92550814
220,0.96072495,0.029576297106240133,0.9246804
221,0.960458,0.02980739777587881,0.9243677
222,0.96205795,0.028580130745816713,0.9271438
223,0.96092224,0.029581455193986795,0.925097
224,0.9610101,0.02934232119922385,0.9252562
225,0.9622916,0.028150935243401263,0.9276509
226,0.9615734,0.029238505251329355,0.92633295
227,0.9592702,0.03050898380502306,0.9219684
228,0.96377796,0.027391106821596622,0.9304371
229,0.964538,0.026765290102121805,0.9317427
230,0.9603414,0.02980956386285599,0.9240338
231,0.9594763,0.030600991288218835,0.92267865
232,0.960837,0.029527358127513316,0.92492986
233,0.963018,0.027833634470072057,0.92896086
234,0.9627006,0.02812771273381782,0.92843527
235,0.9639724,0.02724280036195661,0.9306579
236,0.96291316,0.027952797748524733,0.92876494
237,0.96325797,0.02752893270379064,0.92936754
238,0.9625057,0.028273261669609282,0.92808825
239,0.96086144,0.029361701288232296,0.92496485
240,0.9635272,0.027578731820062555,0.92992216
241,0.96348995,0.02735190000385046,0.92981637
242,0.9617044,0.02862316376595485,0.9266078
243,0.9625839,0.028007187814724565,0.9281997
244,0.9612858,0.029178520692794613,0.92580676
245,0.96240175,0.02810170158104162,0.92775416
246,0.9615624,0.02883147248866582,0.926263
247,0.96525735,0.02607177311761512,0.9330415
248,0.9616483,0.028930402182117856,0.9264628
249,0.962127,0.028820865213720487,0.92741233
250,0.9626141,0.02788008154003006,0.9281408
251,0.9632848,0.027835081679501918,0.9294121
252,0.96190757,0.028445833325009755,0.92694443
253,0.95973545,0.030604691413993187,0.92318535
254,0.9627941,0.028041550372209813,0.92861474
255,0.96340555,0.027454957836354623,0.9296724
256,0.96478325,0.026341021785305604,0.9321804
257,0.96728224,0.0245407766220395,0.93682855
258,0.9636009,0.02729297841362881,0.93008995
259,0.9607899,0.02979975152346823,0.92508715
260,0.9626507,0.027862618282211548,0.9281805
261,0.9653617,0.025814380901254187,0.9332371
262,0.9626007,0.028388270402722286,0.9281442
263,0.9617836,0.028888747557019343,0.92664766
264,0.9635678,0.027181035989537985,0.9298977
265,0.965212,0.026195723234177237,0.933018
266,0.9629435,0.027867224970550247,0.9287557
267,0.9622651,0.02835165389408969,0.92756367
268,0.9626063,0.028036586394665216,0.92823124
269,0.96378666,0.027290206327281817,0.93038565
270,0.9635433,0.027626131068576466,0.9299764
271,0.9647417,0.026266384540558463,0.9320728
272,0.9631631,0.027651922523298046,0.92918795
273,0.96356064,0.027423713205739705,0.92994803
274,0.96321833,0.027819348753175953,0.9293108
275,0.9642971,0.026864683453106518,0.9312326
276,0.9646631,0.026334763354047983,0.93195546
277,0.96469915,0.026494282363641142,0.93204975
278,0.96096903,0.02942876514009755,0.92518693
279,0.9621487,0.02860118852307399,0.92734134
280,0.9643759,0.026866763030564546,0.9314575
281,0.96280706,0.027960735843563924,0.92855287
282,0.96300036,0.02806740870341809,0.92892724
283,0.96383476,0.027003414035219737,0.93042856
284,0.96330494,0.027512262321331284,0.9294424
285,0.96213293,0.028025019274215506,0.92735976
286,0.9631275,0.02774876443612756,0.92910975
287,0.9638183,0.027044629687537448,0.9304593
288,0.9631942,0.02771539254245734,0.92931
289,0.9612414,0.029150607835764838,0.92578936
290,0.9634671,0.027619341830487806,0.929757
291,0.9617767,0.0287486683069305,0.926655
292,0.9643296,0.02664357050312589,0.9313236
293,0.9629271,0.027867996651265357,0.9287659
294,0.96345526,0.027226237363812297,0.92964333
295,0.9655772,0.025771833523505865,0.9336219
296,0.9642468,0.027099580739182654,0.93117845
297,0.96389216,0.026911976972989964,0.9305184
298,0.9622101,0.028666767235280888,0.9274652
299,0.9624933,0.028495777370125958,0.9280459
300,0.96447855,0.026998299089345066,0.9315673
301,0.9634475,0.027332195748734956,0.92966825
302,0.9650717,0.02611646098508076,0.93272024
303,0.9608977,0.029592353022760816,0.92516583
304,0.9636651,0.027138942579804648,0.9301451
305,0.96403724,0.026989640216484215,0.93090636
306,0.96449906,0.026625000881125228,0.9317743
307,0.9652961,0.026060552420941265,0.9331679
308,0.96411794,0.02701415763133102,0.9310181
309,0.9647665,0.026257621528900633,0.93223155
310,0.9625058,0.02833657529242713,0.9281233
311,0.9624094,0.02849574468917016,0.92789036
312,0.96460176,0.026492680319481425,0.9318411
313,0.96537614,0.025946505772269736,0.9332715
314,0.9625395,0.027859735283812487,0.9281617
315,0.96384597,0.02707096387754486,0.93043196
316,0.9630751,0.027669604011632577,0.9290768
317,0.9643973,0.026771788485348225,0.93147427
318,0.96521425,0.026211954690892287,0.9329715
319,0.9656443,0.025660729938835808,0.93376875
320,0.96464986,0.02635543962771242,0.93189055
321,0.9641008,0.026682344735647092,0.93096167
322,0.9652053,0.02621701935475523,0.9329368
323,0.9626573,0.028173374256702386,0.92833376
324,0.9644353,0.026814915211589047,0.931598
325,0.9650881,0.025966709188063337,0.93272114
326,0.96265805,0.028746278740164607,0.92853385
327,0.9643725,0.026497584720603144,0.93140745
328,0.9636523,0.027335828781654737,0.9301074
329,0.9628206,0.028092179880148234,0.9286612
330,0.9644057,0.026743519618505178,0.9315043
331,0.9650743,0.02605759413593044,0.9327342
332,0.96279275,0.028028272779075183,0.9285225
333,0.9640219,0.027071374534356474,0.93092924
334,0.9636136,0.027426076563771325,0.9300935
335,0.9648285,0.026307203110796634,0.9323092
336,0.9640389,0.027066382269064587,0.93080306
337,0.96483237,0.026252752630924334,0.9323622
338,0.9645133,0.02678746750785245,0.9316998
339,0.96444124,0.02669761348703895,0.93159634
340,0.96239465,0.028344523067576715,0.9279039
341,0.9642959,0.026559380306438965,0.93130726
342,0.96638876,0.025355231092132703,0.93516797
343,0.964235,0.026765499687330288,0.9312294
344,0.96495444,0.026519716143457578,0.9325449
345,0.9672521,0.024498416148502417,0.9367445
346,0.9645759,0.026598520840358252,0.93178505
347,0.9651423,0.026192971081896263,0.93283397
348,0.96514857,0.02615695757170518,0.9328436
349,0.9631659,0.027361618797059614,0.9291305
350,0.9635194,0.027176424569328023,0.929837
351,0.96397716,0.026939794778673337,0.9307037
352,0.96547824,0.02579054974884999,0.93342465
353,0.9641847,0.02680768883514284,0.93106025
354,0.9632197,0.02770915636886852,0.9293223
355,0.9646846,0.02622115479387117,0.93201244
356,0.9650428,0.0261669180196042,0.9326471
357,0.9646076,0.026847955601459198,0.9318857
358,0.9628698,0.027741410421452138,0.9286759
359,0.9649567,0.026423396956589486,0.93252045
360,0.96567714,0.025992571404485992,0.9339236
361,0.965199,0.02636314124207605,0.93298805
362,0.9646902,0.026531729997709544,0.9319815
363,0.9638482,0.027182555089544768,0.9305764
364,0.9641366,0.027036889268066546,0.93101656
365,0.9631259,0.027663534300194845,0.92917114
366,0.9623726,0.028610043613371824,0.92780614
367,0.96372044,0.027258850304842597,0.9303086
368,0.9668316,0.02495834669756769,0.9360001
369,0.964312,0.026837911278084672,0.9314008
370,0.96390367,0.02727790925689418,0.9306385
371,0.9627985,0.028372497533005896,0.9286255
372,0.9641211,0.02696024855090813,0.9309818
373,0.96418744,0.026725144247816066,0.9310798
374,0.96293056,0.0277638550603179,0.92878014
375,0.9660035,0.025534365326166153,0.9344676
376,0.96335346,0.02736539344745453,0.92953616
377,0.96277493,0.027813704082309598,0.9284518
378,0.9654605,0.025904795578257603,0.9334738
379,0.9644959,0.026794554402280336,0.9316759
380,0.9654804,0.025676150448770835,0.93344563
381,0.96492076,0.026170156331676426,0.9324274
382,0.966076,0.02530657197113591,0.93469405
383,0.9650839,0.02625737835963567,0.9328021
384,0.9647093,0.026488236377410816,0.93205243
385,0.9642674,0.026765880523004916,0.93127525
386,0.96534806,0.026044855421089162,0.9332214
387,0.96391684,0.026977519203692374,0.930596
388,0.9648895,0.026433793216416934,0.9324503
389,0.9644055,0.02674153077444344,0.93152356
390,0.9653852,0.025786637582562187,0.9332949
391,0.9658545,0.02567847999697081,0.9341732
392,0.9653733,0.025989813532567387,0.93332464
393,0.9655817,0.02572428234711741,0.93365526
394,0.96661246,0.024922006340189415,0.9355303
395,0.9644494,0.02659052570886684,0.9315401
396,0.96662027,0.025081427090547302,0.9355847
397,0.9635317,0.027525552078103175,0.9298965
398,0.9647687,0.026475811969827522,0.93219936
399,0.9657006,0.02554527899683124,0.9338606
400,0.9648,0.026557268838238234,0.9322045
401,0.9664185,0.025140068315044797,0.9352522
402,0.96523607,0.026076199402186005,0.9329968
403,0.9647278,0.026501219390392905,0.9321808
404,0.96581155,0.025512294683868838,0.9341176
405,0.96377677,0.02719378177866791,0.9303442
406,0.96622705,0.025289681269740214,0.9348736
407,0.9659235,0.02555932632337014,0.9342769
408,0.96485233,0.02630295633630018,0.9323439
409,0.9647767,0.026438016096374604,0.9322446
410,0.9651558,0.026085978900693883,0.93282455
411,0.9645468,0.026696411365962992,0.93178
412,0.96563274,0.025798336424008764,0.9338036
413,0.9662218,0.025365483589620902,0.93489236
414,0.96642953,0.025334069091412757,0.93530005
415,0.96546125,0.025802811184390026,0.93349093
416,0.9654934,0.025625664853688442,0.9334884
417,0.9651973,0.025887625799937683,0.9329482
418,0.9665317,0.025286267925467756,0.93546355
419,0.964814,0.026175495246519343,0.93228644
420,0.96563476,0.02589465563909875,0.93375796
421,0.9652455,0.02593970542416127,0.93300414
422,0.96488684,0.02626108577606654,0.9323973
423,0.9667117,0.02494166846942119,0.93575555
424,0.9655551,0.02563290556685792,0.9335929
425,0.9651623,0.026145193829304643,0.93289214
426,0.9656866,0.0257110179618302,0.93392205
427,0.9666006,0.02495754038858594,0.9355225
428,0.96386427,0.027233092970393523,0.93048906
429,0.96066356,0.030811655259869918,0.9259502
430,0.9641456,0.026882970752664888,0.9310714
431,0.9656779,0.025872628834813532,0.9338811
432,0.9653668,0.0260853815842608,0.93333024
433,0.96504694,0.026011626104438544,0.9326507
434,0.96402264,0.027266398834233933,0.93086797
435,0.9659429,0.025530752876416,0.93433595
436,0.9645531,0.026727032330301072,0.9319317
437,0.96604633,0.025393473200801046,0.93453145
438,0.96658343,0.024911767944242016,0.9355113
439,0.96564204,0.025931646746366915,0.93382543
440,0.96636903,0.024979812826848392,0.93504936
441,0.96672195,0.02483449913937636,0.9357799
442,0.96642226,0.025222164832732895,0.9353243
443,0.9645677,0.02637529049557869,0.93172693
444,0.9661129,0.025326294711593426,0.9346259
445,0.966522,0.02505787020793768,0.9354493
446,0.96640074,0.025225036824592435,0.93523204
447,0.9665515,0.025301608576843836,0.9355054
448,0.9640509,0.02705270495039947,0.93082744
449,0.966736,0.024956589912751105,0.9358083
450,0.9653617,0.025966077111661434,0.9332401
451,0.96815675,0.02379308796177308,0.93844926
452,0.96534026,0.026096544256716064,0.9332641
453,0.96407163,0.027098160293517692,0.93088984
454,0.9664326,0.024995124155674318,0.9353029
455,0.96500605,0.026420906082623534,0.9326155
456,0.9668911,0.024910146088311165,0.9360639
457,0.9661673,0.02522337447024054,0.93481034
458,0.9648422,0.02635729696714517,0.9323223
459,0.9667443,0.024991572815736735,0.93582505
460,0.9664975,0.02509511158698135,0.93539333
461,0.9627917,0.02893321764551931,0.92968655
462,0.9636693,0.02747389812473998,0.9301974
463,0.96497405,0.026076044953155398,0.9325234
464,0.96625555,0.02532774531705813,0.93497765
465,0.96470624,0.026519637997026998,0.93216574
466,0.9662396,0.025278354073037402,0.93489885
467,0.9666222,0.02516453019860718,0.9356694
468,0.9656786,0.025576938319988925,0.9338742
469,0.969526,0.022653282535347073,0.94099
470,0.96567833,0.02567167484173269,0.9339242
471,0.96550834,0.025838749690188303,0.93355304
472,0.9642928,0.02720989194708039,0.931383
473,0.96551245,0.025781757226496033,0.9335692
474,0.96873075,0.023485768210105222,0.9395571
475,0.96620995,0.02532758970152248,0.9348855
476,0.9669056,0.02465622453489388,0.93610996
477,0.9672734,0.024319360644152067,0.9367596
478,0.9659727,0.025705488003564602,0.934435
