epoch,dice_metric,loss,mean_IOU_gpu,val_dice_metric,val_loss,val_mean_IOU_gpu
0,0.13411057,1.5118921627902022,0.0724583,0.0,1.4930984234809876,0.0
1,0.14521216,1.5313054931284202,0.07861712,0.0,1.4467054104804993,0.0
2,0.12273176,1.441116208981986,0.065960616,0.0,1.3884659469127656,0.0
3,0.13013975,1.456573247909546,0.07084863,0.0,1.3205150759220123,0.0
4,0.19202468,1.3729253019949403,0.11057609,0.0,1.2212940442562104,0.0
5,0.38894495,1.1649602073611636,0.2519623,0.001999594969674945,1.032472664117813,0.0010433533461764455
6,0.54578334,0.9473118893425874,0.39330357,0.0,1.1136815178394317,0.0
7,0.5732298,0.6020228101147546,0.42777932,0.049149636179208755,1.1454110252857208,0.02908889763057232
8,0.6710347,0.40426316458468486,0.52796865,0.2601153254508972,0.8598638945817947,0.17540067434310913
9,0.64557624,0.4120868258554526,0.5093636,0.5856806635856628,0.4260815887153149,0.44723379611968994
10,0.620736,0.4621485872100098,0.48875082,0.0,2.5540300750732423,0.0
11,0.6498015,0.4083675283825759,0.5126146,0.08568500727415085,1.1523928153514862,0.0528077594935894
12,0.6717302,0.37230102559833816,0.5378497,0.0,2.988085241317749,0.0
13,0.6959537,0.3338556216672213,0.55807465,0.0,2.6931705713272094,0.0
14,0.72853214,0.2872261708282461,0.5941268,0.0,3.3171495056152343,0.0
15,0.71902996,0.3031211962001492,0.5864235,0.01893032155930996,2.5019811260700227,0.010832851752638817
16,0.7665698,0.24502587047490207,0.64186394,0.009168501943349838,2.972367341518402,0.004965501371771097
17,0.69841933,0.3178658537717179,0.55945224,0.6596957445144653,0.3525912394374609,0.5166321396827698
18,0.7325539,0.28961811086746175,0.60158277,0.3222700357437134,1.001055361032486,0.2272573709487915
19,0.72686225,0.28510912808806005,0.59404284,0.08751273155212402,1.9277272897958755,0.05415141582489014
20,0.8012533,0.19449796866286884,0.6829629,0.1639053225517273,1.5398940497636795,0.10877959430217743
21,0.77516645,0.2291577362050914,0.6507677,0.0,3.5201168727874754,0.0
22,0.7631702,0.23804230871375162,0.63556284,0.017962981015443802,3.1652628123760223,0.010267256759107113
23,0.7624481,0.24742559305947237,0.6374978,0.0002044728462351486,3.3541238570213316,0.0001027617254294455
24,0.7717493,0.229717048882234,0.6461384,0.029430825263261795,2.9919667637348173,0.01710382290184498
25,0.77720135,0.22198308492549743,0.6526699,0.028586234897375107,3.023358510732651,0.016984350979328156
26,0.7684892,0.23701561148269007,0.6442265,0.22600090503692627,1.685655742585659,0.15474826097488403
27,0.7744433,0.22495714469690514,0.648124,0.18837274610996246,1.817173935174942,0.1313295215368271
